وبايعت الأزارقة بعده عبيد الله بن مَأْمُون التميمى وَقَاتلهمْ الْمُهلب بعد ذَلِك بالاهواز فَقتل عبيد الله بن مَأْمُون فِي تِلْكَ الْوَاقِعَة وَقتل أيضا أَخُوهُ عُثْمَان بن مَأْمُون مَعَ ثلثمِائة من أَشد الأزارقة وَانْهَزَمَ الْبَاقُونَ مِنْهُم إلى إيدج وَبَايَعُوا قطري بن الْفُجَاءَة وسموه أَمِير الْمُؤمنِينَ وَقَاتلهمْ الْمُهلب بعد ذَلِك حروبا كَانَت سجالا وانهزمت الأزارقة فِي آخرهَا إلى سَابُور من أَرض فَارس وجعلوها دَار هجرتهم,"After his death the Azarikah paid allegiance to ‘Ubai-dallah ibn-Ma’mun al-Tamimi. Al-Muhallab then fought them in al-Ahwaz, on which occasion ‘Ubaidallah ibn- Ma’mun was killed, as well as his brother ‘Uthman ibn- Ma’mun, together with three hundred of the strongest of the Azarikah. Those who remained were driven to ’Idhaj, where they paid allegiance to Katari ibn-al-Fuja’ah, to whom they gave the title of the Commander of the Faithful After this, al-Muhallab fought them in battles in which each party won alternate victories, at the end of which the Azarikah were driven to Sabur, in the land of Persia, which they made the land of their flight."
وَثَبت الْمُهلب وَبَنوهُ وأتباعهم على قِتَالهمْ تسع عشرَة سنة بَعْضهَا فِي أَيَّام عبد الله بن الزبير وباقيها فِي زمَان خلَافَة عبد الْملك بن مَرْوَان وَولَايَة الْحجَّاج على الْعرَاق وَقرر الْحجَّاج الْمُهلب على حَرْب الأزارقة,"Al-Muhallab, his sons and his followers, kept up the fight for nineteen years. Part of this period was in the days of ‘Abdallah ibn-al-Zubair. and the rest in the time of the caliph ‘Abd-al-Malik ibn- Marwan, during the governorship of al-Hajjaj over al-‘Irak. The latter confirmed al-Muhallab in his position as leader of the army against the Azarikah."
فدامت الْحَرْب فِي تِلْكَ السنين بَين الْمُهلب وَبَين الأزارقة كرا وفرا فِيمَا بَين فَارس والاهواز إلى أن وَقع الْخلاف بَين الأزارقة فَفَارَقَ عبد ربه الْكَبِير قطريا وَصَارَ إلى وَاد بجيرفت كرمين فِي سَبْعَة آلَاف رجل وفارقه عبد ربه الصَّغِير فِي أَرْبَعَة آلَاف وَصَارَ إلى نَاحيَة اخرى من كرمان وبقى قطري فِي بضعَة عشر ألف رجل بِأَرْض فَارس,"This war between al-Muhallab and the Azarikah kept on raging for years in different forms between Persia and al-Ahwaz, until a differ¬ence arose among the Azarikah which resulted in ‘Abd- Rabbihi the elder forsaking the Katari and going to a valley in Jiraft Kirmin with seven thousand men. ‘Abd-Rabbihi the vounger left him and with four thousand men went to another district of Kirman, Katari remaining with about ten thousand men in the land of Persia."
وقاتله الْمُهلب بهَا وهزمه إلى أَرض كرمان وَتَبعهُ وقاتله بِأَرْض كرمان وهزمه مِنْهَا إلى الري ثمَّ قَاتل عبد ربه الْكَبِير فَقتله وَبعث بِابْنِهِ يزِيد بن الْمُهلب إلى عبد ربه الصَّغِير فَأتى عَلَيْهِ وعَلى اصحابه وَبعث الْحجَّاج سفين بن الْأَبْرَد الكلبى فِي جَيش كثيف إلى قطري بعد أن انحاز من الري إلى طبرستان فَقَتَلُوهُ بهَا وانفذوا بِرَأْسِهِ إلى الْحجَّاج,"There al-Muhallab fought with him, and drove him to the land of Kirman, where he pursued and fought him, driving him from there to al-Rai. He then attacked and killed ‘Abd-Rabbihi the elder, while he sent his son Yazid ibn-al-Muhallab with his followers against ‘Abd-Rabbihi the younger. At the same time al-Hajjaj sent Sufyan ibn-al-Abrad al-Kalbi with a great army against Katari after he had departed from al-Rai to Tabaristan, where they killed him and sent his head to al-Hajjaj."
وَكَانَ عُبَيْدَة بن هِلَال اليشكرى قد فَارق قطريا وانحاز إلى قومس فَتَبِعَهُ سفين بن الابرد وحاصره فِي حصن قومس إلى أن قَتله وَقتل اتِّبَاعه وطهر الله بذلك الارض من الأزارقة وَالْحَمْد لله على ذَلِك,‘Ubaidah ibn-Hilal al-Yashkuri had forsaken Katari and gone to Kumis. So Sufyan ibn-al-Abrad followed and besieged him in the fortress of Kumis until he succeeded in killing him and his followers. Allah thus cleared the earth of the Azarikah—praise Allah for that!
ذكر النجدات مِنْهُم,Concerning the Najadat.
هَؤُلَاءِ اتِّبَاع نجدة بن عَامر الحنفى وَكَانَ السَّبَب فِي رياسته وزعامته أن نَافِع بن الازرق لما أظهر الْبَرَاءَة من الْقعدَة عَنهُ أن كَانُوا على رايه وَسَمَّاهُمْ مُشْرِكين واستحل قتل أَطْفَال مخالفيه وَنِسَائِهِمْ وفارقه أَبُو قديل وعطية الحنفى وَرَاشِد الطَّوِيل ومقلاص وَأَيوب الْأَزْرَق وَجَمَاعَة من اتباعهم وذهبوا إلى الْيَمَامَة فَاسْتَقْبَلَهُمْ نجدة بن عَامر فِي جند من الْخَوَارِج يُرِيدُونَ اللحوق بعسكر نَافِع,"These were the followers of Najdah ibn-‘Amir al-Hanafi. The cause of his leadership and authority was that when Nafi‘ ibn-al-Azrak declared unorthodox those who abstained from fighting, though they agreed with him in belief, he called them polytheists, and sanctioned the killing of the children of his opponents and their women. Abu-Kudail, ‘Atlyah al- Hanafi, Rashid al-Tawil, Miklas and ’Aiyub al-Azrak forsook Naff with all their followers, departing for al-Yamamah, where Najdah received them with an army of those Khawarij who desired to follow the army of Nafi‘."
فأخبروهم بأحداث نَافِع وردوهم إلى الْيَمَامَة وَبَايَعُوا بهَا نجدة بن عَامر وأكفروا من قَالَ بإكفار الْقعدَة مِنْهُم عَن الْهِجْرَة إليهم وأكفروا من قَالَ بإمامة نَافِع وَأَقَامُوا على إمامة نجدة إلى أن اخْتلفُوا عَلَيْهِ فِي أمور نقموها مِنْهُ فَلَمَّا اخْتلفُوا عَلَيْهِ صَارُوا ثَلَاث فرق,"They told them of Nafins latest theories and sent them back to al-Yamamah, where they swore allegiance to Najdah ibn- ‘Amir. These men condemned as unbelievers those who had in turn condemned the Abstainers as unbelievers. They also condemned whoever admitted the Imamate of Nafi‘, making Najdah the Imam. About him, however, they soon differed,, complaining of various things. These disagreements led to their division into three sects."
فرقة صَارَت مَعَ عَطِيَّة بن الْأسود الحنفى إلى سجستان وتبعهم خوارج سجستان وَلِهَذَا قيل لخوارج سجستان فِي ذَلِك الْوَقْت عطوية وَفرْقَة صَارَت مَعَ أبي قديل حَربًا على نجدة وهم الَّذين قتلوا نجدة وَفرْقَة عدروا نجدة فِي احداثه وَأَقَامُوا على إِمَامَته,"One of these sects went with ‘Atiyah ibn-al-Aswad al-Hanafi to Sijistan, where the Khawarij of Sijistan joined them; and it is because of this that the Khawarij of Sijistan are called ‘Ata-wiyah. The second sect joined abu-Kudail [Fudaik] in battle against Najdah. They are the ones who killed Najdah. The third sect broke with Najdah in regard to his theories but accepted his Imamate."
والذي نقمه على نجدة اتِّبَاعه أَشْيَاء مِنْهَا انه بعث جَيْشًا فِي غَزْو الْبر وجيشا فِي غَزْو الْبَحْر ففضل الَّذين بَعثهمْ فِي الْبر على الَّذين بَعثهمْ فِي الْبَحْر فِي الرزق والعطا وَمِنْهَا أَنه بعث جَيْشًا فَأَغَارُوا على مَدِينَة الرَّسُول عليه السلام وَأَصَابُوا مِنْهَا جَارِيَة من بَنَات عُثْمَان بن عَفَّان فَكتب اليه عبد الْملك فِي شَأْنهَا فاشتراها من الذي كَانَت فِي يَدَيْهِ وردهَا إلى عبد الْملك بن مَرْوَان,"Among the deeds of Najdah for which his followers blamed him was the fact that he sent an army to attack by mainland and one to attack by sea, and to the one which he sent by land he assigned higher stipends than to the one which he sent by sea. They complained, moreover, that he had sent an army to attack the city of the Prophet of Allah and had seized there a daughter of ‘Uthman ibn-‘Affan. ‘Abd-al-Malik having written to him about her, he had bought her back from the one in whose possession she was, and had given her back to ‘Abd-al-Malik ibn-Marwan."
فَقَالُوا لَهُ إِنَّك رددت جَارِيَة لنا على عدونا وَمِنْهَا أَنه عذر أهل الْخَطَأ فِي الِاجْتِهَاد بالجهالات وَكَانَ السَّبَب فِي ذَلِك أَنه بعث ابْنه المطرح مَعَ جند من عسكره إلى القطيف فَأَغَارُوا عَلَيْهَا وَسبوا مِنْهَا النِّسَاء والذرية وَقومُوا النِّسَاء على أنفسهم ونكحوهن قبل إِخْرَاج الْخمس من الْغَنِيمَة,"They therefore said to him, ""Verily thou hast returned to our enemies a maiden who belongs to us."" They further complained because he pardoned those who committed faults in misdirected zeal, excusing them on the ground of ignorance. The explanation of this was that his son al-Muttarih was sent with an army to al-Katif,1 which they attacked, taking the women and children prisoners. They then took possession of the women for themselves, and married them before the fifth of the booty had been taken out for the state."
